inventory_key,time_key,product_key,store_key,stock_quantity,reorder_level,stock_status
1560,20250531,60,16,46,9,Available
1561,20250531,61,16,45,9,Available
1562,20250531,62,16,2,14,Low Stock
1563,20250531,63,16,45,16,Available
1564,20250531,64,16,56,23,Available
1565,20250531,65,16,51,15,Available
1566,20250531,66,16,102,14,Available
1567,20250531,67,16,9,20,Low Stock
1568,20250531,68,16,11,14,Low Stock
1569,20250531,69,16,105,9,Available
1570,20250531,70,16,65,17,Available
1571,20250531,71,16,83,5,Available
1572,20250531,72,16,35,5,Available
1573,20250531,73,16,17,20,Low Stock
1574,20250531,74,16,24,12,Available
1575,20250531,75,16,61,18,Available
1576,20250531,76,16,39,12,Available
1577,20250531,77,16,115,20,Available
1578,20250531,78,16,65,19,Available
1579,20250531,79,16,2,9,Low Stock
1580,20250531,80,16,12,15,Low Stock
1581,20250531,81,16,97,11,Available
1582,20250531,82,16,44,8,Available
1583,20250531,83,16,120,10,Available
1584,20250531,84,16,65,9,Available
1585,20250531,85,16,68,7,Available
1586,20250531,86,16,1,20,Low Stock
1587,20250531,87,16,38,18,Available
1588,20250531,88,16,108,24,Available
1589,20250531,89,16,46,20,Available
1590,20250531,90,16,28,16,Available
1591,20250531,91,16,88,21,Available
1592,20250531,92,16,71,25,Available
1593,20250531,93,16,75,22,Available
1594,20250531,94,16,77,10,Available
1595,20250531,95,16,3,16,Low Stock
1596,20250531,96,16,118,21,Available
1597,20250531,97,16,113,23,Available
1598,20250531,98,16,33,21,Available
1599,20250531,99,16,58,24,Available
1600,20250531,100,16,112,8,Available
1601,20250531,1,17,7,22,Low Stock
1602,20250531,2,17,77,25,Available
1603,20250531,3,17,86,11,Available
1604,20250531,4,17,39,15,Available
1605,20250531,5,17,47,11,Available
1606,20250531,6,17,117,19,Available
1607,20250531,7,17,0,9,Stockout
1608,20250531,8,17,50,23,Available
1609,20250531,9,17,108,9,Available
1610,20250531,10,17,29,25,Available
1611,20250531,11,17,34,24,Available
1612,20250531,12,17,33,19,Available
1613,20250531,13,17,49,12,Available
1614,20250531,14,17,88,5,Available
1615,20250531,15,17,59,20,Available
1616,20250531,16,17,94,21,Available
1617,20250531,17,17,3,20,Low Stock
1618,20250531,18,17,73,10,Available
1619,20250531,19,17,77,22,Available
1620,20250531,20,17,25,7,Available
1621,20250531,21,17,68,8,Available
1622,20250531,22,17,96,13,Available
1623,20250531,23,17,66,10,Available
1624,20250531,24,17,32,23,Available
1625,20250531,25,17,6,22,Low Stock
1626,20250531,26,17,86,23,Available
1627,20250531,27,17,70,16,Available
1628,20250531,28,17,118,6,Available
1629,20250531,29,17,41,6,Available
1630,20250531,30,17,64,5,Available
1631,20250531,31,17,91,6,Available
1632,20250531,32,17,1,12,Low Stock
1633,20250531,33,17,11,20,Low Stock
1634,20250531,34,17,33,6,Available
1635,20250531,35,17,62,18,Available
1636,20250531,36,17,88,14,Available
1637,20250531,37,17,90,20,Available
1638,20250531,38,17,114,19,Available
1639,20250531,39,17,59,13,Available
1640,20250531,40,17,23,17,Available
1641,20250531,41,17,83,8,Available
1642,20250531,42,17,46,22,Available
1643,20250531,43,17,62,20,Available
1644,20250531,44,17,83,7,Available
1645,20250531,45,17,117,6,Available
1646,20250531,46,17,26,7,Available
1647,20250531,47,17,15,12,Available
1648,20250531,48,17,103,17,Available
1649,20250531,49,17,30,10,Available
1650,20250531,50,17,50,9,Available
1651,20250531,51,17,113,17,Available
1652,20250531,52,17,61,13,Available
1653,20250531,53,17,3,7,Low Stock
1654,20250531,54,17,92,16,Available
1655,20250531,55,17,55,6,Available
1656,20250531,56,17,36,16,Available
1657,20250531,57,17,31,11,Available
1658,20250531,58,17,67,13,Available
1659,20250531,59,17,38,17,Available
1660,20250531,60,17,29,20,Available
1661,20250531,61,17,14,25,Low Stock
1662,20250531,62,17,37,16,Available
1663,20250531,63,17,11,14,Low Stock
1664,20250531,64,17,82,6,Available
1665,20250531,65,17,59,13,Available
1666,20250531,66,17,25,19,Available
1667,20250531,67,17,22,12,Available
1668,20250531,68,17,30,25,Available
1669,20250531,69,17,119,11,Available
1670,20250531,70,17,83,21,Available
1671,20250531,71,17,25,12,Available
1672,20250531,72,17,56,8,Available
1673,20250531,73,17,89,12,Available
1674,20250531,74,17,105,7,Available
1675,20250531,75,17,118,15,Available
1676,20250531,76,17,0,5,Stockout
1677,20250531,77,17,120,13,Available
1678,20250531,78,17,114,24,Available
1679,20250531,79,17,89,22,Available
1680,20250531,80,17,79,12,Available
1681,20250531,81,17,80,16,Available
1682,20250531,82,17,45,12,Available
1683,20250531,83,17,82,25,Available
1684,20250531,84,17,97,24,Available
1685,20250531,85,17,37,20,Available
1686,20250531,86,17,94,14,Available
1687,20250531,87,17,104,6,Available
1688,20250531,88,17,6,11,Low Stock
1689,20250531,89,17,71,20,Available
1690,20250531,90,17,109,23,Available
1691,20250531,91,17,119,6,Available
1692,20250531,92,17,76,21,Available
1693,20250531,93,17,117,20,Available
1694,20250531,94,17,19,6,Available
1695,20250531,95,17,114,5,Available
1696,20250531,96,17,105,19,Available
1697,20250531,97,17,8,24,Low Stock
1698,20250531,98,17,110,24,Available
1699,20250531,99,17,62,10,Available
1700,20250531,100,17,107,25,Available
1701,20250531,1,18,82,23,Available
1702,20250531,2,18,7,11,Low Stock
1703,20250531,3,18,98,5,Available
1704,20250531,4,18,40,16,Available
1705,20250531,5,18,66,22,Available
1706,20250531,6,18,120,16,Available
1707,20250531,7,18,54,23,Available
1708,20250531,8,18,10,12,Low Stock
1709,20250531,9,18,117,14,Available
1710,20250531,10,18,28,8,Available
1711,20250531,11,18,1,14,Low Stock
1712,20250531,12,18,59,18,Available
1713,20250531,13,18,77,5,Available
1714,20250531,14,18,102,12,Available
1715,20250531,15,18,18,21,Low Stock
1716,20250531,16,18,16,7,Available
1717,20250531,17,18,96,6,Available
1718,20250531,18,18,36,24,Available
1719,20250531,19,18,14,18,Low Stock
1720,20250531,20,18,108,19,Available
1721,20250531,21,18,24,11,Available
1722,20250531,22,18,80,23,Available
1723,20250531,23,18,49,10,Available
1724,20250531,24,18,0,6,Stockout
1725,20250531,25,18,77,17,Available
1726,20250531,26,18,93,5,Available
1727,20250531,27,18,4,7,Low Stock
1728,20250531,28,18,113,25,Available
1729,20250531,29,18,2,17,Low Stock
1730,20250531,30,18,75,8,Available
1731,20250531,31,18,7,12,Low Stock
1732,20250531,32,18,0,6,Stockout
1733,20250531,33,18,25,9,Available
1734,20250531,34,18,81,10,Available
1735,20250531,35,18,1,24,Low Stock
1736,20250531,36,18,0,6,Stockout
1737,20250531,37,18,115,22,Available
1738,20250531,38,18,103,11,Available
1739,20250531,39,18,64,5,Available
1740,20250531,40,18,15,21,Low Stock
1741,20250531,41,18,86,8,Available
1742,20250531,42,18,109,7,Available
1743,20250531,43,18,40,18,Available
1744,20250531,44,18,23,9,Available
1745,20250531,45,18,30,13,Available
1746,20250531,46,18,87,23,Available
1747,20250531,47,18,6,8,Low Stock
1748,20250531,48,18,6,7,Low Stock
1749,20250531,49,18,41,9,Available
1750,20250531,50,18,64,24,Available
1751,20250531,51,18,4,10,Low Stock
1752,20250531,52,18,73,7,Available
1753,20250531,53,18,115,9,Available
1754,20250531,54,18,31,25,Available
1755,20250531,55,18,98,19,Available
1756,20250531,56,18,36,15,Available
1757,20250531,57,18,10,13,Low Stock
1758,20250531,58,18,3,11,Low Stock
1759,20250531,59,18,88,8,Available
1760,20250531,60,18,84,21,Available
1761,20250531,61,18,2,11,Low Stock
1762,20250531,62,18,105,17,Available
1763,20250531,63,18,26,25,Available
1764,20250531,64,18,78,21,Available
1765,20250531,65,18,58,19,Available
1766,20250531,66,18,75,10,Available
1767,20250531,67,18,85,22,Available
1768,20250531,68,18,29,24,Available
1769,20250531,69,18,69,14,Available
1770,20250531,70,18,76,23,Available
1771,20250531,71,18,41,19,Available
1772,20250531,72,18,26,6,Available
1773,20250531,73,18,107,24,Available
1774,20250531,74,18,32,24,Available
1775,20250531,75,18,57,25,Available
1776,20250531,76,18,73,20,Available
1777,20250531,77,18,56,24,Available
1778,20250531,78,18,79,15,Available
1779,20250531,79,18,58,14,Available
1780,20250531,80,18,96,8,Available
1781,20250531,81,18,39,25,Available
1782,20250531,82,18,72,13,Available
1783,20250531,83,18,104,23,Available
1784,20250531,84,18,119,21,Available
1785,20250531,85,18,108,10,Available
1786,20250531,86,18,111,15,Available
1787,20250531,87,18,41,25,Available
1788,20250531,88,18,90,14,Available
1789,20250531,89,18,102,14,Available
1790,20250531,90,18,8,25,Low Stock
1791,20250531,91,18,24,5,Available
1792,20250531,92,18,63,14,Available
1793,20250531,93,18,68,23,Available
1794,20250531,94,18,8,11,Low Stock
1795,20250531,95,18,42,11,Available
1796,20250531,96,18,46,15,Available
1797,20250531,97,18,82,17,Available
1798,20250531,98,18,85,9,Available
1799,20250531,99,18,116,18,Available
1800,20250531,100,18,93,16,Available
1801,20250531,1,19,109,9,Available
1802,20250531,2,19,17,24,Low Stock
1803,20250531,3,19,71,12,Available
1804,20250531,4,19,6,7,Low Stock
1805,20250531,5,19,77,16,Available
1806,20250531,6,19,4,8,Low Stock
1807,20250531,7,19,102,7,Available
1808,20250531,8,19,6,8,Low Stock
1809,20250531,9,19,38,7,Available
1810,20250531,10,19,8,10,Low Stock
1811,20250531,11,19,114,22,Available
1812,20250531,12,19,88,15,Available
1813,20250531,13,19,93,17,Available
1814,20250531,14,19,27,25,Available
1815,20250531,15,19,34,19,Available
1816,20250531,16,19,20,16,Available
1817,20250531,17,19,17,24,Low Stock
1818,20250531,18,19,58,25,Available
1819,20250531,19,19,22,5,Available
1820,20250531,20,19,2,12,Low Stock
1821,20250531,21,19,67,17,Available
1822,20250531,22,19,91,9,Available
1823,20250531,23,19,12,11,Available
1824,20250531,24,19,69,21,Available
1825,20250531,25,19,113,10,Available
1826,20250531,26,19,11,12,Low Stock
1827,20250531,27,19,24,14,Available
1828,20250531,28,19,48,19,Available
1829,20250531,29,19,31,21,Available
1830,20250531,30,19,68,13,Available
1831,20250531,31,19,89,14,Available
1832,20250531,32,19,110,17,Available
1833,20250531,33,19,33,8,Available
1834,20250531,34,19,8,11,Low Stock
1835,20250531,35,19,110,20,Available
1836,20250531,36,19,62,22,Available
1837,20250531,37,19,74,6,Available
1838,20250531,38,19,51,20,Available
1839,20250531,39,19,85,23,Available
1840,20250531,40,19,84,9,Available
1841,20250531,41,19,52,10,Available
1842,20250531,42,19,90,19,Available
1843,20250531,43,19,45,22,Available
1844,20250531,44,19,58,14,Available
1845,20250531,45,19,2,5,Low Stock
1846,20250531,46,19,43,5,Available
1847,20250531,47,19,12,24,Low Stock
1848,20250531,48,19,87,20,Available
1849,20250531,49,19,39,13,Available
1850,20250531,50,19,117,25,Available
1851,20250531,51,19,72,24,Available
1852,20250531,52,19,6,9,Low Stock
1853,20250531,53,19,83,11,Available
1854,20250531,54,19,11,12,Low Stock
1855,20250531,55,19,108,25,Available
1856,20250531,56,19,92,16,Available
1857,20250531,57,19,61,10,Available
1858,20250531,58,19,104,19,Available
1859,20250531,59,19,112,8,Available
1860,20250531,60,19,81,14,Available
1861,20250531,61,19,35,20,Available
1862,20250531,62,19,16,8,Available
1863,20250531,63,19,38,8,Available
1864,20250531,64,19,6,16,Low Stock
1865,20250531,65,19,86,14,Available
1866,20250531,66,19,19,8,Available
1867,20250531,67,19,62,23,Available
1868,20250531,68,19,17,20,Low Stock
1869,20250531,69,19,48,7,Available
1870,20250531,70,19,68,24,Available
1871,20250531,71,19,31,21,Available
1872,20250531,72,19,84,16,Available
1873,20250531,73,19,5,10,Low Stock
1874,20250531,74,19,98,20,Available
1875,20250531,75,19,99,13,Available
1876,20250531,76,19,18,8,Available
1877,20250531,77,19,4,5,Low Stock
1878,20250531,78,19,106,22,Available
1879,20250531,79,19,17,20,Low Stock
1880,20250531,80,19,15,20,Low Stock
1881,20250531,81,19,96,12,Available
1882,20250531,82,19,97,9,Available
1883,20250531,83,19,65,16,Available
1884,20250531,84,19,110,23,Available
1885,20250531,85,19,49,9,Available
1886,20250531,86,19,59,17,Available
1887,20250531,87,19,23,13,Available
1888,20250531,88,19,7,23,Low Stock
1889,20250531,89,19,47,7,Available
1890,20250531,90,19,94,25,Available
1891,20250531,91,19,54,5,Available
1892,20250531,92,19,1,9,Low Stock
1893,20250531,93,19,101,5,Available
1894,20250531,94,19,41,12,Available
1895,20250531,95,19,5,8,Low Stock
1896,20250531,96,19,35,24,Available
1897,20250531,97,19,27,16,Available
1898,20250531,98,19,100,6,Available
1899,20250531,99,19,16,24,Low Stock
1900,20250531,100,19,51,14,Available
1901,20250531,1,20,4,13,Low Stock
1902,20250531,2,20,119,19,Available
1903,20250531,3,20,79,19,Available
1904,20250531,4,20,61,8,Available
1905,20250531,5,20,80,16,Available
1906,20250531,6,20,42,17,Available
1907,20250531,7,20,116,16,Available
1908,20250531,8,20,67,12,Available
1909,20250531,9,20,109,15,Available
1910,20250531,10,20,72,21,Available
1911,20250531,11,20,42,19,Available
1912,20250531,12,20,73,15,Available
1913,20250531,13,20,13,17,Low Stock
1914,20250531,14,20,19,17,Available
1915,20250531,15,20,4,16,Low Stock
1916,20250531,16,20,71,6,Available
1917,20250531,17,20,110,16,Available
1918,20250531,18,20,80,17,Available
1919,20250531,19,20,16,8,Available
1920,20250531,20,20,99,13,Available
1921,20250531,21,20,85,13,Available
1922,20250531,22,20,40,14,Available
1923,20250531,23,20,1,17,Low Stock
1924,20250531,24,20,91,7,Available
1925,20250531,25,20,4,5,Low Stock
1926,20250531,26,20,92,25,Available
1927,20250531,27,20,98,8,Available
1928,20250531,28,20,43,25,Available
1929,20250531,29,20,87,23,Available
1930,20250531,30,20,119,12,Available
1931,20250531,31,20,85,24,Available
1932,20250531,32,20,61,9,Available
1933,20250531,33,20,67,8,Available
1934,20250531,34,20,13,19,Low Stock
1935,20250531,35,20,87,21,Available
1936,20250531,36,20,10,19,Low Stock
1937,20250531,37,20,57,18,Available
1938,20250531,38,20,23,7,Available
1939,20250531,39,20,45,24,Available
1940,20250531,40,20,60,17,Available
1941,20250531,41,20,69,7,Available
1942,20250531,42,20,119,11,Available
1943,20250531,43,20,91,19,Available
1944,20250531,44,20,29,12,Available
1945,20250531,45,20,43,20,Available
1946,20250531,46,20,94,16,Available
1947,20250531,47,20,104,20,Available
1948,20250531,48,20,73,7,Available
1949,20250531,49,20,111,15,Available
1950,20250531,50,20,24,25,Low Stock
1951,20250531,51,20,25,11,Available
1952,20250531,52,20,118,20,Available
1953,20250531,53,20,6,22,Low Stock
1954,20250531,54,20,101,7,Available
1955,20250531,55,20,26,11,Available
1956,20250531,56,20,39,15,Available
1957,20250531,57,20,108,17,Available
1958,20250531,58,20,104,23,Available
1959,20250531,59,20,76,19,Available
1960,20250531,60,20,103,14,Available
1961,20250531,61,20,8,13,Low Stock
1962,20250531,62,20,98,20,Available
1963,20250531,63,20,1,10,Low Stock
1964,20250531,64,20,56,15,Available
1965,20250531,65,20,55,20,Available
1966,20250531,66,20,43,16,Available
1967,20250531,67,20,41,15,Available
1968,20250531,68,20,23,17,Available
1969,20250531,69,20,106,18,Available
1970,20250531,70,20,111,23,Available
1971,20250531,71,20,56,22,Available
1972,20250531,72,20,49,20,Available
1973,20250531,73,20,105,10,Available
1974,20250531,74,20,52,21,Available
1975,20250531,75,20,61,7,Available
1976,20250531,76,20,97,19,Available
1977,20250531,77,20,77,24,Available
1978,20250531,78,20,13,16,Low Stock
1979,20250531,79,20,110,6,Available
1980,20250531,80,20,120,6,Available
1981,20250531,81,20,67,11,Available
1982,20250531,82,20,52,20,Available
1983,20250531,83,20,118,8,Available
1984,20250531,84,20,47,22,Available
1985,20250531,85,20,74,8,Available
1986,20250531,86,20,33,6,Available
1987,20250531,87,20,92,13,Available
1988,20250531,88,20,111,15,Available
1989,20250531,89,20,82,20,Available
1990,20250531,90,20,0,9,Stockout
1991,20250531,91,20,55,5,Available
1992,20250531,92,20,30,18,Available
1993,20250531,93,20,81,21,Available
1994,20250531,94,20,112,21,Available
1995,20250531,95,20,91,24,Available
1996,20250531,96,20,78,14,Available
1997,20250531,97,20,113,20,Available
1998,20250531,98,20,18,19,Low Stock
1999,20250531,99,20,13,14,Low Stock
2000,20250531,100,20,9,24,Low Stock
2001,20250531,1,21,72,24,Available
2002,20250531,2,21,91,10,Available
2003,20250531,3,21,18,16,Available
2004,20250531,4,21,119,25,Available
2005,20250531,5,21,94,9,Available
2006,20250531,6,21,83,17,Available
2007,20250531,7,21,99,22,Available
2008,20250531,8,21,2,14,Low Stock
2009,20250531,9,21,113,10,Available
2010,20250531,10,21,31,25,Available
2011,20250531,11,21,4,9,Low Stock
2012,20250531,12,21,103,10,Available
2013,20250531,13,21,30,18,Available
2014,20250531,14,21,3,12,Low Stock
2015,20250531,15,21,99,23,Available
2016,20250531,16,21,49,18,Available
2017,20250531,17,21,97,25,Available
2018,20250531,18,21,76,7,Available
2019,20250531,19,21,21,25,Low Stock
2020,20250531,20,21,29,23,Available
2021,20250531,21,21,81,15,Available
2022,20250531,22,21,14,22,Low Stock
2023,20250531,23,21,75,23,Available
2024,20250531,24,21,90,9,Available
2025,20250531,25,21,49,11,Available
2026,20250531,26,21,52,17,Available
2027,20250531,27,21,102,8,Available
2028,20250531,28,21,45,21,Available
2029,20250531,29,21,119,14,Available
2030,20250531,30,21,114,23,Available
2031,20250531,31,21,34,12,Available
2032,20250531,32,21,72,6,Available
2033,20250531,33,21,1,23,Low Stock
2034,20250531,34,21,1,5,Low Stock
2035,20250531,35,21,46,19,Available
2036,20250531,36,21,44,13,Available
2037,20250531,37,21,21,12,Available
2038,20250531,38,21,4,25,Low Stock
2039,20250531,39,21,40,25,Available
2040,20250531,40,21,15,23,Low Stock
2041,20250531,41,21,68,7,Available
2042,20250531,42,21,104,20,Available
2043,20250531,43,21,32,14,Available
2044,20250531,44,21,19,25,Low Stock
2045,20250531,45,21,25,8,Available
2046,20250531,46,21,8,13,Low Stock
2047,20250531,47,21,26,15,Available
2048,20250531,48,21,108,15,Available
2049,20250531,49,21,13,23,Low Stock
2050,20250531,50,21,4,9,Low Stock
2051,20250531,51,21,62,13,Available
2052,20250531,52,21,113,24,Available
2053,20250531,53,21,36,25,Available
2054,20250531,54,21,5,17,Low Stock
2055,20250531,55,21,22,16,Available
2056,20250531,56,21,103,15,Available
2057,20250531,57,21,16,18,Low Stock
2058,20250531,58,21,76,11,Available
2059,20250531,59,21,31,19,Available
2060,20250531,60,21,3,19,Low Stock
2061,20250531,61,21,47,23,Available
2062,20250531,62,21,36,25,Available
2063,20250531,63,21,105,20,Available
2064,20250531,64,21,0,20,Stockout
2065,20250531,65,21,98,25,Available
2066,20250531,66,21,49,10,Available
2067,20250531,67,21,56,19,Available
2068,20250531,68,21,33,5,Available
2069,20250531,69,21,101,20,Available
2070,20250531,70,21,72,18,Available
2071,20250531,71,21,87,15,Available
2072,20250531,72,21,108,24,Available
2073,20250531,73,21,91,22,Available
2074,20250531,74,21,97,14,Available
2075,20250531,75,21,103,13,Available
2076,20250531,76,21,36,10,Available
2077,20250531,77,21,57,9,Available
2078,20250531,78,21,16,17,Low Stock
2079,20250531,79,21,57,11,Available
2080,20250531,80,21,67,20,Available
2081,20250531,81,21,75,14,Available
2082,20250531,82,21,10,17,Low Stock
2083,20250531,83,21,104,9,Available
2084,20250531,84,21,16,14,Available
2085,20250531,85,21,3,8,Low Stock
2086,20250531,86,21,14,16,Low Stock
2087,20250531,87,21,27,7,Available
2088,20250531,88,21,44,14,Available
2089,20250531,89,21,89,16,Available
2090,20250531,90,21,109,15,Available
2091,20250531,91,21,31,19,Available
2092,20250531,92,21,107,23,Available
2093,20250531,93,21,36,18,Available
2094,20250531,94,21,69,13,Available
2095,20250531,95,21,30,11,Available
2096,20250531,96,21,82,21,Available
2097,20250531,97,21,24,6,Available
2098,20250531,98,21,107,21,Available
2099,20250531,99,21,93,13,Available
2100,20250531,100,21,99,23,Available
2101,20250531,1,22,94,17,Available
2102,20250531,2,22,103,25,Available
2103,20250531,3,22,37,12,Available
2104,20250531,4,22,75,21,Available
2105,20250531,5,22,103,11,Available
2106,20250531,6,22,18,21,Low Stock
2107,20250531,7,22,78,21,Available
2108,20250531,8,22,31,18,Available
2109,20250531,9,22,40,17,Available
2110,20250531,10,22,16,12,Available
2111,20250531,11,22,115,25,Available
2112,20250531,12,22,81,12,Available
2113,20250531,13,22,92,12,Available
2114,20250531,14,22,56,8,Available
2115,20250531,15,22,9,13,Low Stock
2116,20250531,16,22,3,11,Low Stock
2117,20250531,17,22,23,24,Low Stock
2118,20250531,18,22,36,17,Available
2119,20250531,19,22,93,9,Available
2120,20250531,20,22,21,10,Available
2121,20250531,21,22,75,19,Available
2122,20250531,22,22,71,19,Available
2123,20250531,23,22,89,12,Available
2124,20250531,24,22,2,22,Low Stock
2125,20250531,25,22,81,25,Available
2126,20250531,26,22,118,18,Available
2127,20250531,27,22,7,23,Low Stock
2128,20250531,28,22,7,11,Low Stock
2129,20250531,29,22,5,18,Low Stock
2130,20250531,30,22,98,8,Available
2131,20250531,31,22,80,9,Available
2132,20250531,32,22,69,20,Available
2133,20250531,33,22,56,21,Available
2134,20250531,34,22,104,8,Available
2135,20250531,35,22,85,11,Available
2136,20250531,36,22,63,17,Available
2137,20250531,37,22,69,10,Available
2138,20250531,38,22,81,11,Available
2139,20250531,39,22,93,9,Available
2140,20250531,40,22,16,15,Available
2141,20250531,41,22,112,22,Available
2142,20250531,42,22,94,12,Available
2143,20250531,43,22,19,16,Available
2144,20250531,44,22,77,23,Available
2145,20250531,45,22,112,23,Available
2146,20250531,46,22,10,25,Low Stock
2147,20250531,47,22,49,15,Available
2148,20250531,48,22,110,14,Available
2149,20250531,49,22,104,12,Available
2150,20250531,50,22,44,16,Available
2151,20250531,51,22,63,15,Available
2152,20250531,52,22,18,24,Low Stock
2153,20250531,53,22,69,6,Available
2154,20250531,54,22,104,23,Available
2155,20250531,55,22,2,9,Low Stock
2156,20250531,56,22,66,18,Available
2157,20250531,57,22,48,7,Available
2158,20250531,58,22,0,12,Stockout
2159,20250531,59,22,63,5,Available
2160,20250531,60,22,113,6,Available
2161,20250531,61,22,112,24,Available
2162,20250531,62,22,91,23,Available
2163,20250531,63,22,47,15,Available
2164,20250531,64,22,105,22,Available
2165,20250531,65,22,60,5,Available
2166,20250531,66,22,104,7,Available
2167,20250531,67,22,49,6,Available
2168,20250531,68,22,57,6,Available
2169,20250531,69,22,34,24,Available
2170,20250531,70,22,88,16,Available
2171,20250531,71,22,43,23,Available
2172,20250531,72,22,53,13,Available
2173,20250531,73,22,41,18,Available
2174,20250531,74,22,47,9,Available
2175,20250531,75,22,61,22,Available
2176,20250531,76,22,86,7,Available
2177,20250531,77,22,70,23,Available
2178,20250531,78,22,91,19,Available
2179,20250531,79,22,41,11,Available
2180,20250531,80,22,89,15,Available
2181,20250531,81,22,7,6,Available
2182,20250531,82,22,11,18,Low Stock
2183,20250531,83,22,70,18,Available
2184,20250531,84,22,42,25,Available
2185,20250531,85,22,25,20,Available
2186,20250531,86,22,20,21,Low Stock
2187,20250531,87,22,98,11,Available
2188,20250531,88,22,7,24,Low Stock
2189,20250531,89,22,29,13,Available
2190,20250531,90,22,98,21,Available
2191,20250531,91,22,40,23,Available
2192,20250531,92,22,111,12,Available
2193,20250531,93,22,29,22,Available
2194,20250531,94,22,4,7,Low Stock
2195,20250531,95,22,88,17,Available
2196,20250531,96,22,27,8,Available
2197,20250531,97,22,95,6,Available
2198,20250531,98,22,57,16,Available
2199,20250531,99,22,92,22,Available
2200,20250531,100,22,89,13,Available
2201,20250531,1,23,67,22,Available
2202,20250531,2,23,98,19,Available
2203,20250531,3,23,107,20,Available
2204,20250531,4,23,71,13,Available
2205,20250531,5,23,63,20,Available
2206,20250531,6,23,12,9,Available
2207,20250531,7,23,56,6,Available
2208,20250531,8,23,62,23,Available
2209,20250531,9,23,3,17,Low Stock
2210,20250531,10,23,115,8,Available
2211,20250531,11,23,18,12,Available
2212,20250531,12,23,73,25,Available
2213,20250531,13,23,9,6,Available
2214,20250531,14,23,89,24,Available
2215,20250531,15,23,114,25,Available
2216,20250531,16,23,83,15,Available
2217,20250531,17,23,84,11,Available
2218,20250531,18,23,24,12,Available
2219,20250531,19,23,48,14,Available
2220,20250531,20,23,99,9,Available
2221,20250531,21,23,97,9,Available
2222,20250531,22,23,25,23,Available
2223,20250531,23,23,63,5,Available
2224,20250531,24,23,22,13,Available
2225,20250531,25,23,46,14,Available
2226,20250531,26,23,2,12,Low Stock
2227,20250531,27,23,18,25,Low Stock
2228,20250531,28,23,13,25,Low Stock
2229,20250531,29,23,44,20,Available
2230,20250531,30,23,50,22,Available
2231,20250531,31,23,90,12,Available
2232,20250531,32,23,34,22,Available
2233,20250531,33,23,47,16,Available
2234,20250531,34,23,44,5,Available
2235,20250531,35,23,76,11,Available
2236,20250531,36,23,71,25,Available
2237,20250531,37,23,69,17,Available
2238,20250531,38,23,90,6,Available
2239,20250531,39,23,1,22,Low Stock
2240,20250531,40,23,105,16,Available
2241,20250531,41,23,63,22,Available
2242,20250531,42,23,27,16,Available
2243,20250531,43,23,100,13,Available
2244,20250531,44,23,7,15,Low Stock
2245,20250531,45,23,86,25,Available
2246,20250531,46,23,105,13,Available
2247,20250531,47,23,80,14,Available
2248,20250531,48,23,93,8,Available
2249,20250531,49,23,62,25,Available
2250,20250531,50,23,94,18,Available
2251,20250531,51,23,29,15,Available
2252,20250531,52,23,117,6,Available
2253,20250531,53,23,34,16,Available
2254,20250531,54,23,85,17,Available
2255,20250531,55,23,114,14,Available
2256,20250531,56,23,114,15,Available
2257,20250531,57,23,80,17,Available
2258,20250531,58,23,75,20,Available
2259,20250531,59,23,103,24,Available
2260,20250531,60,23,45,10,Available
2261,20250531,61,23,111,9,Available
2262,20250531,62,23,41,18,Available
2263,20250531,63,23,52,13,Available
2264,20250531,64,23,20,8,Available
2265,20250531,65,23,76,10,Available
2266,20250531,66,23,79,11,Available
2267,20250531,67,23,6,16,Low Stock
2268,20250531,68,23,96,16,Available
2269,20250531,69,23,5,11,Low Stock
2270,20250531,70,23,7,8,Low Stock
2271,20250531,71,23,81,21,Available
2272,20250531,72,23,120,14,Available
2273,20250531,73,23,32,11,Available
2274,20250531,74,23,115,12,Available
2275,20250531,75,23,29,20,Available
2276,20250531,76,23,38,18,Available
2277,20250531,77,23,101,16,Available
2278,20250531,78,23,10,13,Low Stock
2279,20250531,79,23,65,25,Available
2280,20250531,80,23,21,20,Available
2281,20250531,81,23,7,14,Low Stock
2282,20250531,82,23,97,19,Available
2283,20250531,83,23,20,23,Low Stock
2284,20250531,84,23,72,20,Available
2285,20250531,85,23,93,20,Available
2286,20250531,86,23,21,6,Available
2287,20250531,87,23,49,12,Available
2288,20250531,88,23,26,15,Available
2289,20250531,89,23,57,24,Available
2290,20250531,90,23,4,7,Low Stock
2291,20250531,91,23,24,8,Available
2292,20250531,92,23,57,18,Available
2293,20250531,93,23,59,5,Available
2294,20250531,94,23,5,7,Low Stock
2295,20250531,95,23,73,25,Available
2296,20250531,96,23,47,8,Available
2297,20250531,97,23,100,12,Available
2298,20250531,98,23,22,10,Available
2299,20250531,99,23,52,17,Available
2300,20250531,100,23,95,8,Available
2301,20250531,1,24,119,7,Available
2302,20250531,2,24,65,11,Available
2303,20250531,3,24,21,21,Available
2304,20250531,4,24,1,7,Low Stock
2305,20250531,5,24,16,20,Low Stock
2306,20250531,6,24,19,5,Available
2307,20250531,7,24,104,20,Available
2308,20250531,8,24,55,16,Available
2309,20250531,9,24,82,8,Available
2310,20250531,10,24,66,25,Available
2311,20250531,11,24,73,11,Available
2312,20250531,12,24,1,17,Low Stock
