sales_key,transaction_id,detail_id,time_key,customer_key,product_key,store_key,channel_key,payment_key,promotion_key,quantity_sold,unit_price,gross_sales,discount_amount,net_sales,cost_amount,net_profit
2020,TRX-00865,DTL-002020,20241217,576,92,4,2,865,14,2,649000,1298000.0,38940.0,1259060.0,934000.0,325060.0
2021,TRX-00865,DTL-002021,20241217,576,7,4,2,865,21,1,9999000,9999000.0,0.0,9999000.0,7199000.0,2800000.0
2022,TRX-00866,DTL-002022,20241204,743,67,4,3,866,21,1,3999000,3999000.0,0.0,3999000.0,2879000.0,1120000.0
2023,TRX-00867,DTL-002023,20250416,861,85,22,2,867,1,1,399000,399000.0,11970.0,387030.0,287000.0,100030.0
2024,TRX-00867,DTL-002024,20250416,861,74,22,2,867,21,1,5999000,5999000.0,0.0,5999000.0,4319000.0,1680000.0
2025,TRX-00867,DTL-002025,20250416,861,17,22,2,867,21,1,22999000,22999000.0,0.0,22999000.0,16559000.0,6440000.0
2026,TRX-00867,DTL-002026,20250416,861,49,22,2,867,21,1,6999000,6999000.0,0.0,6999000.0,5039000.0,1960000.0
2027,TRX-00868,DTL-002027,20240323,81,40,16,1,868,21,1,15999000,15999000.0,0.0,15999000.0,11519000.0,4480000.0
2028,TRX-00868,DTL-002028,20240323,81,18,16,1,868,21,1,7999000,7999000.0,0.0,7999000.0,5759000.0,2240000.0
2029,TRX-00868,DTL-002029,20240323,81,55,16,1,868,21,1,3299000,3299000.0,0.0,3299000.0,2375000.0,924000.0
2030,TRX-00869,DTL-002030,20240420,453,7,9,2,869,10,1,9999000,9999000.0,499950.0,9499050.0,7199000.0,2300050.0
2031,TRX-00870,DTL-002031,20240619,104,58,6,3,870,21,1,4999000,4999000.0,0.0,4999000.0,3599000.0,1400000.0
2032,TRX-00870,DTL-002032,20240619,104,19,6,3,870,21,1,14999000,14999000.0,0.0,14999000.0,10799000.0,4200000.0
2033,TRX-00870,DTL-002033,20240619,104,84,6,3,870,18,1,1399000,1399000.0,209850.0,1189150.0,1007000.0,182150.0
2034,TRX-00871,DTL-002034,20250317,241,63,20,2,871,21,1,6999000,6999000.0,0.0,6999000.0,5039000.0,1960000.0
2035,TRX-00871,DTL-002035,20250317,241,33,20,2,871,10,1,15999000,15999000.0,799950.0,15199050.0,11519000.0,3680050.0
2036,TRX-00872,DTL-002036,20240508,452,45,8,2,872,7,1,3999000,3999000.0,399900.0,3599100.0,2879000.0,720100.0
2037,TRX-00872,DTL-002037,20240508,452,67,8,2,872,21,2,3999000,7998000.0,0.0,7998000.0,5758000.0,2240000.0
2038,TRX-00872,DTL-002038,20240508,452,42,8,2,872,21,1,3499000,3499000.0,0.0,3499000.0,2519000.0,980000.0
2039,TRX-00872,DTL-002039,20240508,452,66,8,2,872,21,1,5499000,5499000.0,0.0,5499000.0,3959000.0,1540000.0
2040,TRX-00873,DTL-002040,20250113,305,7,12,2,873,21,1,9999000,9999000.0,0.0,9999000.0,7199000.0,2800000.0
2041,TRX-00873,DTL-002041,20250113,305,99,12,2,873,4,1,3079000,3079000.0,369480.0,2709520.0,2217000.0,492520.0
2042,TRX-00873,DTL-002042,20250113,305,69,12,2,873,21,1,1599000,1599000.0,0.0,1599000.0,1151000.0,448000.0
2043,TRX-00873,DTL-002043,20250113,305,58,12,2,873,21,1,4999000,4999000.0,0.0,4999000.0,3599000.0,1400000.0
2044,TRX-00874,DTL-002044,20240125,199,80,3,2,874,19,1,10999000,10999000.0,549950.0,10449050.0,7919000.0,2530050.0
2045,TRX-00874,DTL-002045,20240125,199,28,3,2,874,21,1,20999000,20999000.0,0.0,20999000.0,15119000.0,5880000.0
2046,TRX-00874,DTL-002046,20240125,199,33,3,2,874,20,1,15999000,15999000.0,799950.0,15199050.0,11519000.0,3680050.0
2047,TRX-00874,DTL-002047,20240125,199,20,3,2,874,21,2,3999000,7998000.0,0.0,7998000.0,5758000.0,2240000.0
2048,TRX-00875,DTL-002048,20250221,972,3,22,2,875,21,2,18499000,36998000.0,0.0,36998000.0,26638000.0,10360000.0
2049,TRX-00875,DTL-002049,20250221,972,19,22,2,875,21,2,14999000,29998000.0,0.0,29998000.0,21598000.0,8400000.0
2050,TRX-00875,DTL-002050,20250221,972,14,22,2,875,3,1,9499000,9499000.0,759920.0,8739080.0,6839000.0,1900080.0
2051,TRX-00876,DTL-002051,20240224,840,6,20,2,876,21,1,12499000,12499000.0,0.0,12499000.0,8999000.0,3500000.0
2052,TRX-00877,DTL-002052,20250416,792,16,1,2,877,21,1,14999000,14999000.0,0.0,14999000.0,10799000.0,4200000.0
2053,TRX-00878,DTL-002053,20240323,261,16,9,3,878,4,2,14999000,29998000.0,3599760.0,26398240.0,21598000.0,4800240.0
2054,TRX-00878,DTL-002054,20240323,261,15,9,3,878,21,1,13599000,13599000.0,0.0,13599000.0,9791000.0,3808000.0
2055,TRX-00879,DTL-002055,20240205,654,69,12,2,879,21,1,1599000,1599000.0,0.0,1599000.0,1151000.0,448000.0
2056,TRX-00880,DTL-002056,20240729,471,93,22,2,880,21,1,699000,699000.0,0.0,699000.0,503000.0,196000.0
2057,TRX-00880,DTL-002057,20240729,471,24,22,2,880,21,1,399000,399000.0,0.0,399000.0,287000.0,112000.0
2058,TRX-00881,DTL-002058,20240515,1000,41,25,3,881,21,1,6499000,6499000.0,0.0,6499000.0,4679000.0,1820000.0
2059,TRX-00881,DTL-002059,20240515,1000,43,25,3,881,4,1,8999000,8999000.0,1079880.0,7919120.0,6479000.0,1440120.0
2060,TRX-00882,DTL-002060,20240829,758,24,7,2,882,20,1,399000,399000.0,19950.0,379050.0,287000.0,92050.0
2061,TRX-00882,DTL-002061,20240829,758,23,7,2,882,21,1,499000,499000.0,0.0,499000.0,359000.0,140000.0
2062,TRX-00882,DTL-002062,20240829,758,35,7,2,882,21,1,4999000,4999000.0,0.0,4999000.0,3599000.0,1400000.0
2063,TRX-00882,DTL-002063,20240829,758,91,7,2,882,21,1,699000,699000.0,0.0,699000.0,503000.0,196000.0
2064,TRX-00883,DTL-002064,20240113,724,24,10,3,883,21,1,399000,399000.0,0.0,399000.0,287000.0,112000.0
2065,TRX-00883,DTL-002065,20240113,724,12,10,3,883,3,1,11499000,11499000.0,919920.0,10579080.0,8279000.0,2300080.0
2066,TRX-00883,DTL-002066,20240113,724,71,10,3,883,21,2,4999000,9998000.0,0.0,9998000.0,7198000.0,2800000.0
2067,TRX-00884,DTL-002067,20250108,688,100,18,2,884,11,1,1799000,1799000.0,143920.0,1655080.0,1295000.0,360080.0
2068,TRX-00884,DTL-002068,20250108,688,42,18,2,884,18,1,3499000,3499000.0,524850.0,2974150.0,2519000.0,455150.0
2069,TRX-00885,DTL-002069,20250107,632,100,13,2,885,13,1,1799000,1799000.0,179900.0,1619100.0,1295000.0,324100.0
2070,TRX-00885,DTL-002070,20250107,632,20,13,2,885,14,1,3999000,3999000.0,119970.0,3879030.0,2879000.0,1000030.0
2071,TRX-00886,DTL-002071,20240524,411,92,4,2,886,21,2,649000,1298000.0,0.0,1298000.0,934000.0,364000.0
2072,TRX-00886,DTL-002072,20240524,411,50,4,2,886,21,1,8499000,8499000.0,0.0,8499000.0,6119000.0,2380000.0
2073,TRX-00886,DTL-002073,20240524,411,26,4,2,886,21,1,19499000,19499000.0,0.0,19499000.0,14039000.0,5460000.0
2074,TRX-00887,DTL-002074,20241020,223,66,22,2,887,21,1,5499000,5499000.0,0.0,5499000.0,3959000.0,1540000.0
2075,TRX-00887,DTL-002075,20241020,223,48,22,2,887,13,2,16999000,33998000.0,3399800.0,30598200.0,24478000.0,6120200.0
2076,TRX-00887,DTL-002076,20241020,223,20,22,2,887,9,1,3999000,3999000.0,119970.0,3879030.0,2879000.0,1000030.0
2077,TRX-00888,DTL-002077,20240409,688,38,4,2,888,21,1,1599000,1599000.0,0.0,1599000.0,1151000.0,448000.0
2078,TRX-00889,DTL-002078,20250301,1000,14,9,1,889,21,1,9499000,9499000.0,0.0,9499000.0,6839000.0,2660000.0
2079,TRX-00889,DTL-002079,20250301,1000,94,9,1,889,21,1,2999000,2999000.0,0.0,2999000.0,2159000.0,840000.0
2080,TRX-00890,DTL-002080,20240824,226,30,16,2,890,2,1,13499000,13499000.0,1079920.0,12419080.0,9719000.0,2700080.0
2081,TRX-00890,DTL-002081,20240824,226,13,16,2,890,21,1,6499000,6499000.0,0.0,6499000.0,4679000.0,1820000.0
2082,TRX-00890,DTL-002082,20240824,226,34,16,2,890,21,1,5999000,5999000.0,0.0,5999000.0,4319000.0,1680000.0
2083,TRX-00890,DTL-002083,20240824,226,8,16,2,890,21,1,10999000,10999000.0,0.0,10999000.0,7919000.0,3080000.0
2084,TRX-00891,DTL-002084,20240229,287,40,3,2,891,21,1,15999000,15999000.0,0.0,15999000.0,11519000.0,4480000.0
2085,TRX-00891,DTL-002085,20240229,287,2,3,2,891,17,1,23499000,23499000.0,2819880.0,20679120.0,16919000.0,3760120.0
2086,TRX-00891,DTL-002086,20240229,287,66,3,2,891,5,1,5499000,5499000.0,439920.0,5059080.0,3959000.0,1100080.0
2087,TRX-00891,DTL-002087,20240229,287,23,3,2,891,6,1,499000,499000.0,14970.0,484030.0,359000.0,125030.0
2088,TRX-00892,DTL-002088,20250214,492,31,11,3,892,21,1,20999000,20999000.0,0.0,20999000.0,15119000.0,5880000.0
2089,TRX-00892,DTL-002089,20250214,492,13,11,3,892,21,1,6499000,6499000.0,0.0,6499000.0,4679000.0,1820000.0
2090,TRX-00892,DTL-002090,20250214,492,45,11,3,892,21,2,3999000,7998000.0,0.0,7998000.0,5758000.0,2240000.0
2091,TRX-00893,DTL-002091,20241119,110,40,16,2,893,21,2,15999000,31998000.0,0.0,31998000.0,23038000.0,8960000.0
2092,TRX-00894,DTL-002092,20240414,1000,87,7,2,894,21,1,1199000,1199000.0,0.0,1199000.0,863000.0,336000.0
2093,TRX-00894,DTL-002093,20240414,1000,88,7,2,894,14,2,2799000,5598000.0,167940.0,5430060.0,4030000.0,1400060.0
2094,TRX-00895,DTL-002094,20240701,106,82,14,2,895,21,1,7499000,7499000.0,0.0,7499000.0,5399000.0,2100000.0
2095,TRX-00895,DTL-002095,20240701,106,20,14,2,895,6,1,3999000,3999000.0,119970.0,3879030.0,2879000.0,1000030.0
2096,TRX-00896,DTL-002096,20240224,171,9,23,3,896,21,1,12999000,12999000.0,0.0,12999000.0,9359000.0,3640000.0
2097,TRX-00897,DTL-002097,20240624,708,52,7,2,897,19,2,2099000,4198000.0,209900.0,3988100.0,3022000.0,966100.0
2098,TRX-00897,DTL-002098,20240624,708,49,7,2,897,18,2,6999000,13998000.0,2099700.0,11898300.0,10078000.0,1820300.0
2099,TRX-00897,DTL-002099,20240624,708,37,7,2,897,21,1,2999000,2999000.0,0.0,2999000.0,2159000.0,840000.0
2100,TRX-00897,DTL-002100,20240624,708,46,7,2,897,21,1,2999000,2999000.0,0.0,2999000.0,2159000.0,840000.0
2101,TRX-00898,DTL-002101,20241029,516,42,8,2,898,21,3,3499000,10497000.0,0.0,10497000.0,7557000.0,2940000.0
2102,TRX-00898,DTL-002102,20241029,516,43,8,2,898,21,1,8999000,8999000.0,0.0,8999000.0,6479000.0,2520000.0
2103,TRX-00898,DTL-002103,20241029,516,68,8,2,898,21,1,3499000,3499000.0,0.0,3499000.0,2519000.0,980000.0
2104,TRX-00899,DTL-002104,20240606,985,23,11,2,899,21,1,499000,499000.0,0.0,499000.0,359000.0,140000.0
2105,TRX-00899,DTL-002105,20240606,985,28,11,2,899,2,1,20999000,20999000.0,1679920.0,19319080.0,15119000.0,4200080.0
2106,TRX-00900,DTL-002106,20250307,839,80,23,3,900,21,1,10999000,10999000.0,0.0,10999000.0,7919000.0,3080000.0
2107,TRX-00900,DTL-002107,20250307,839,38,23,3,900,21,1,1599000,1599000.0,0.0,1599000.0,1151000.0,448000.0
2108,TRX-00900,DTL-002108,20250307,839,54,23,3,900,21,1,4499000,4499000.0,0.0,4499000.0,3239000.0,1260000.0
2109,TRX-00900,DTL-002109,20250307,839,74,23,3,900,6,1,5999000,5999000.0,179970.0,5819030.0,4319000.0,1500030.0
2110,TRX-00901,DTL-002110,20241117,618,17,8,2,901,21,1,22999000,22999000.0,0.0,22999000.0,16559000.0,6440000.0
2111,TRX-00901,DTL-002111,20241117,618,96,8,2,901,19,1,1599000,1599000.0,79950.0,1519050.0,1151000.0,368050.0
2112,TRX-00901,DTL-002112,20241117,618,75,8,2,901,21,1,4699000,4699000.0,0.0,4699000.0,3383000.0,1316000.0
2113,TRX-00901,DTL-002113,20241117,618,62,8,2,901,18,1,5999000,5999000.0,899850.0,5099150.0,4319000.0,780150.0
2114,TRX-00902,DTL-002114,20240202,888,71,6,1,902,21,1,4999000,4999000.0,0.0,4999000.0,3599000.0,1400000.0
2115,TRX-00902,DTL-002115,20240202,888,95,6,1,902,21,1,399000,399000.0,0.0,399000.0,287000.0,112000.0
2116,TRX-00902,DTL-002116,20240202,888,80,6,1,902,12,1,10999000,10999000.0,1099900.0,9899100.0,7919000.0,1980100.0
2117,TRX-00903,DTL-002117,20250426,30,72,16,2,903,21,1,6999000,6999000.0,0.0,6999000.0,5039000.0,1960000.0
2118,TRX-00904,DTL-002118,20240623,97,15,23,3,904,21,2,13599000,27198000.0,0.0,27198000.0,19582000.0,7616000.0
2119,TRX-00904,DTL-002119,20240623,97,60,23,3,904,7,2,4999000,9998000.0,999800.0,8998200.0,7198000.0,1800200.0
2120,TRX-00904,DTL-002120,20240623,97,81,23,3,904,10,1,7999000,7999000.0,399950.0,7599050.0,5759000.0,1840050.0
2121,TRX-00905,DTL-002121,20241113,780,87,18,2,905,21,1,1199000,1199000.0,0.0,1199000.0,863000.0,336000.0
2122,TRX-00906,DTL-002122,20241111,916,40,3,2,906,10,1,15999000,15999000.0,799950.0,15199050.0,11519000.0,3680050.0
2123,TRX-00906,DTL-002123,20241111,916,22,3,2,906,19,1,499000,499000.0,24950.0,474050.0,359000.0,115050.0
2124,TRX-00906,DTL-002124,20241111,916,75,3,2,906,9,2,4699000,9398000.0,281940.0,9116060.0,6766000.0,2350060.0
2125,TRX-00907,DTL-002125,20240307,1000,10,10,3,907,2,1,12599000,12599000.0,1007920.0,11591080.0,9071000.0,2520080.0
2126,TRX-00907,DTL-002126,20240307,1000,100,10,3,907,21,1,1799000,1799000.0,0.0,1799000.0,1295000.0,504000.0
2127,TRX-00907,DTL-002127,20240307,1000,84,10,3,907,21,1,1399000,1399000.0,0.0,1399000.0,1007000.0,392000.0
2128,TRX-00908,DTL-002128,20240723,274,32,6,2,908,21,1,28499000,28499000.0,0.0,28499000.0,20519000.0,7980000.0
2129,TRX-00908,DTL-002129,20240723,274,44,6,2,908,21,1,4499000,4499000.0,0.0,4499000.0,3239000.0,1260000.0
2130,TRX-00909,DTL-002130,20240620,551,81,13,2,909,21,2,7999000,15998000.0,0.0,15998000.0,11518000.0,4480000.0
2131,TRX-00909,DTL-002131,20240620,551,58,13,2,909,21,1,4999000,4999000.0,0.0,4999000.0,3599000.0,1400000.0
2132,TRX-00910,DTL-002132,20241108,880,53,5,3,910,6,1,5099000,5099000.0,152970.0,4946030.0,3671000.0,1275030.0
2133,TRX-00910,DTL-002133,20241108,880,5,5,3,910,9,1,13999000,13999000.0,419970.0,13579030.0,10079000.0,3500030.0
2134,TRX-00911,DTL-002134,20240920,962,65,24,1,911,1,2,6299000,12598000.0,377940.0,12220060.0,9070000.0,3150060.0
2135,TRX-00911,DTL-002135,20240920,962,80,24,1,911,21,1,10999000,10999000.0,0.0,10999000.0,7919000.0,3080000.0
2136,TRX-00912,DTL-002136,20240629,568,35,11,2,912,21,1,4999000,4999000.0,0.0,4999000.0,3599000.0,1400000.0
2137,TRX-00913,DTL-002137,20250117,944,13,16,1,913,21,1,6499000,6499000.0,0.0,6499000.0,4679000.0,1820000.0
2138,TRX-00913,DTL-002138,20250117,944,46,16,1,913,21,2,2999000,5998000.0,0.0,5998000.0,4318000.0,1680000.0
2139,TRX-00913,DTL-002139,20250117,944,65,16,1,913,6,3,6299000,18897000.0,566910.0,18330090.0,13605000.0,4725090.0
2140,TRX-00914,DTL-002140,20240215,563,34,17,2,914,21,1,5999000,5999000.0,0.0,5999000.0,4319000.0,1680000.0
2141,TRX-00915,DTL-002141,20241008,661,73,13,2,915,21,1,4299000,4299000.0,0.0,4299000.0,3095000.0,1204000.0
2142,TRX-00915,DTL-002142,20241008,661,2,13,2,915,21,1,23499000,23499000.0,0.0,23499000.0,16919000.0,6580000.0
2143,TRX-00916,DTL-002143,20250319,268,5,20,1,916,21,1,13999000,13999000.0,0.0,13999000.0,10079000.0,3920000.0
2144,TRX-00916,DTL-002144,20250319,268,19,20,1,916,21,1,14999000,14999000.0,0.0,14999000.0,10799000.0,4200000.0
2145,TRX-00917,DTL-002145,20250205,443,6,24,2,917,21,1,12499000,12499000.0,0.0,12499000.0,8999000.0,3500000.0
2146,TRX-00918,DTL-002146,20241026,700,57,6,2,918,21,3,5999000,17997000.0,0.0,17997000.0,12957000.0,5040000.0
2147,TRX-00918,DTL-002147,20241026,700,72,6,2,918,21,2,6999000,13998000.0,0.0,13998000.0,10078000.0,3920000.0
2148,TRX-00919,DTL-002148,20240118,419,40,23,2,919,4,1,15999000,15999000.0,1919880.0,14079120.0,11519000.0,2560120.0
2149,TRX-00919,DTL-002149,20240118,419,30,23,2,919,21,2,13499000,26998000.0,0.0,26998000.0,19438000.0,7560000.0
2150,TRX-00919,DTL-002150,20240118,419,90,23,2,919,17,1,699000,699000.0,83880.0,615120.0,503000.0,112120.0
2151,TRX-00920,DTL-002151,20241205,982,80,2,2,920,10,1,10999000,10999000.0,549950.0,10449050.0,7919000.0,2530050.0
2152,TRX-00920,DTL-002152,20241205,982,96,2,2,920,21,2,1599000,3198000.0,0.0,3198000.0,2302000.0,896000.0
2153,TRX-00921,DTL-002153,20241104,1000,14,14,1,921,7,1,9499000,9499000.0,949900.0,8549100.0,6839000.0,1710100.0
2154,TRX-00921,DTL-002154,20241104,1000,42,14,1,921,21,1,3499000,3499000.0,0.0,3499000.0,2519000.0,980000.0
2155,TRX-00921,DTL-002155,20241104,1000,5,14,1,921,12,1,13999000,13999000.0,1399900.0,12599100.0,10079000.0,2520100.0
2156,TRX-00922,DTL-002156,20240327,1000,73,25,2,922,19,1,4299000,4299000.0,214950.0,4084050.0,3095000.0,989050.0
2157,TRX-00922,DTL-002157,20240327,1000,50,25,2,922,9,1,8499000,8499000.0,254970.0,8244030.0,6119000.0,2125030.0
2158,TRX-00923,DTL-002158,20250516,778,19,16,2,923,6,1,14999000,14999000.0,449970.0,14549030.0,10799000.0,3750030.0
2159,TRX-00923,DTL-002159,20250516,778,23,16,2,923,9,1,499000,499000.0,14970.0,484030.0,359000.0,125030.0
2160,TRX-00923,DTL-002160,20250516,778,14,16,2,923,19,1,9499000,9499000.0,474950.0,9024050.0,6839000.0,2185050.0
2161,TRX-00923,DTL-002161,20250516,778,98,16,2,923,21,1,1695000,1695000.0,0.0,1695000.0,1220000.0,475000.0
2162,TRX-00924,DTL-002162,20240314,380,9,15,2,924,21,2,12999000,25998000.0,0.0,25998000.0,18718000.0,7280000.0
2163,TRX-00925,DTL-002163,20241104,473,28,14,1,925,21,2,20999000,41998000.0,0.0,41998000.0,30238000.0,11760000.0
2164,TRX-00926,DTL-002164,20250515,990,99,25,3,926,7,1,3079000,3079000.0,307900.0,2771100.0,2217000.0,554100.0
2165,TRX-00926,DTL-002165,20250515,990,15,25,3,926,21,2,13599000,27198000.0,0.0,27198000.0,19582000.0,7616000.0
2166,TRX-00926,DTL-002166,20250515,990,63,25,3,926,11,1,6999000,6999000.0,559920.0,6439080.0,5039000.0,1400080.0
2167,TRX-00926,DTL-002167,20250515,990,74,25,3,926,21,2,5999000,11998000.0,0.0,11998000.0,8638000.0,3360000.0
2168,TRX-00927,DTL-002168,20240902,571,32,16,1,927,15,2,28499000,56998000.0,4559840.0,52438160.0,41038000.0,11400160.0
2169,TRX-00927,DTL-002169,20240902,571,44,16,1,927,21,1,4499000,4499000.0,0.0,4499000.0,3239000.0,1260000.0
2170,TRX-00928,DTL-002170,20240318,213,23,21,2,928,1,1,499000,499000.0,14970.0,484030.0,359000.0,125030.0
2171,TRX-00929,DTL-002171,20250116,154,99,8,3,929,10,1,3079000,3079000.0,153950.0,2925050.0,2217000.0,708050.0
2172,TRX-00929,DTL-002172,20250116,154,82,8,3,929,21,1,7499000,7499000.0,0.0,7499000.0,5399000.0,2100000.0
2173,TRX-00929,DTL-002173,20250116,154,29,8,3,929,21,1,17499000,17499000.0,0.0,17499000.0,12599000.0,4900000.0
2174,TRX-00930,DTL-002174,20250316,938,40,22,1,930,21,3,15999000,47997000.0,0.0,47997000.0,34557000.0,13440000.0
2175,TRX-00930,DTL-002175,20250316,938,46,22,1,930,21,2,2999000,5998000.0,0.0,5998000.0,4318000.0,1680000.0
2176,TRX-00930,DTL-002176,20250316,938,60,22,1,930,7,1,4999000,4999000.0,499900.0,4499100.0,3599000.0,900100.0
2177,TRX-00931,DTL-002177,20240320,613,66,17,3,931,2,1,5499000,5499000.0,439920.0,5059080.0,3959000.0,1100080.0
2178,TRX-00931,DTL-002178,20240320,613,25,17,3,931,10,1,24499000,24499000.0,1224950.0,23274050.0,17639000.0,5635050.0
2179,TRX-00932,DTL-002179,20241010,1000,36,24,3,932,20,1,3999000,3999000.0,199950.0,3799050.0,2879000.0,920050.0
2180,TRX-00932,DTL-002180,20241010,1000,26,24,3,932,21,1,19499000,19499000.0,0.0,19499000.0,14039000.0,5460000.0
2181,TRX-00933,DTL-002181,20250225,801,27,13,3,933,11,1,16499000,16499000.0,1319920.0,15179080.0,11879000.0,3300080.0
2182,TRX-00933,DTL-002182,20250225,801,6,13,3,933,21,1,12499000,12499000.0,0.0,12499000.0,8999000.0,3500000.0
2183,TRX-00934,DTL-002183,20240310,239,16,23,2,934,13,1,14999000,14999000.0,1499900.0,13499100.0,10799000.0,2700100.0
2184,TRX-00935,DTL-002184,20250507,433,97,6,2,935,2,1,1565000,1565000.0,125200.0,1439800.0,1127000.0,312800.0
2185,TRX-00936,DTL-002185,20250406,859,58,3,2,936,14,1,4999000,4999000.0,149970.0,4849030.0,3599000.0,1250030.0
2186,TRX-00936,DTL-002186,20250406,859,34,3,2,936,4,1,5999000,5999000.0,719880.0,5279120.0,4319000.0,960120.0
2187,TRX-00937,DTL-002187,20240118,939,60,24,2,937,21,1,4999000,4999000.0,0.0,4999000.0,3599000.0,1400000.0
2188,TRX-00937,DTL-002188,20240118,939,52,24,2,937,21,3,2099000,6297000.0,0.0,6297000.0,4533000.0,1764000.0
2189,TRX-00937,DTL-002189,20240118,939,82,24,2,937,21,1,7499000,7499000.0,0.0,7499000.0,5399000.0,2100000.0
2190,TRX-00938,DTL-002190,20240407,941,91,12,2,938,21,1,699000,699000.0,0.0,699000.0,503000.0,196000.0
2191,TRX-00938,DTL-002191,20240407,941,20,12,2,938,13,1,3999000,3999000.0,399900.0,3599100.0,2879000.0,720100.0
2192,TRX-00939,DTL-002192,20250108,501,15,18,2,939,21,1,13599000,13599000.0,0.0,13599000.0,9791000.0,3808000.0
2193,TRX-00939,DTL-002193,20250108,501,86,18,2,939,21,2,1199000,2398000.0,0.0,2398000.0,1726000.0,672000.0
2194,TRX-00940,DTL-002194,20250119,860,57,4,1,940,17,1,5999000,5999000.0,719880.0,5279120.0,4319000.0,960120.0
2195,TRX-00940,DTL-002195,20250119,860,35,4,1,940,21,1,4999000,4999000.0,0.0,4999000.0,3599000.0,1400000.0
2196,TRX-00941,DTL-002196,20240212,984,25,18,2,941,19,1,24499000,24499000.0,1224950.0,23274050.0,17639000.0,5635050.0
2197,TRX-00941,DTL-002197,20240212,984,45,18,2,941,5,3,3999000,11997000.0,959760.0,11037240.0,8637000.0,2400240.0
2198,TRX-00941,DTL-002198,20240212,984,30,18,2,941,21,1,13499000,13499000.0,0.0,13499000.0,9719000.0,3780000.0
2199,TRX-00942,DTL-002199,20240223,178,86,3,1,942,2,1,1199000,1199000.0,95920.0,1103080.0,863000.0,240080.0
2200,TRX-00942,DTL-002200,20240223,178,98,3,1,942,12,3,1695000,5085000.0,508500.0,4576500.0,3660000.0,916500.0
2201,TRX-00943,DTL-002201,20241230,976,36,3,1,943,21,1,3999000,3999000.0,0.0,3999000.0,2879000.0,1120000.0
2202,TRX-00943,DTL-002202,20241230,976,57,3,1,943,21,1,5999000,5999000.0,0.0,5999000.0,4319000.0,1680000.0
2203,TRX-00944,DTL-002203,20250221,680,71,25,1,944,21,1,4999000,4999000.0,0.0,4999000.0,3599000.0,1400000.0
2204,TRX-00944,DTL-002204,20250221,680,54,25,1,944,21,1,4499000,4499000.0,0.0,4499000.0,3239000.0,1260000.0
2205,TRX-00945,DTL-002205,20240707,417,66,20,2,945,2,1,5499000,5499000.0,439920.0,5059080.0,3959000.0,1100080.0
2206,TRX-00945,DTL-002206,20240707,417,22,20,2,945,21,2,499000,998000.0,0.0,998000.0,718000.0,280000.0
2207,TRX-00946,DTL-002207,20250126,96,17,1,1,946,21,2,22999000,45998000.0,0.0,45998000.0,33118000.0,12880000.0
2208,TRX-00947,DTL-002208,20240517,549,4,5,3,947,2,2,16999000,33998000.0,2719840.0,31278160.0,24478000.0,6800160.0
2209,TRX-00947,DTL-002209,20240517,549,22,5,3,947,21,1,499000,499000.0,0.0,499000.0,359000.0,140000.0
2210,TRX-00948,DTL-002210,20250125,647,24,9,3,948,21,2,399000,798000.0,0.0,798000.0,574000.0,224000.0
2211,TRX-00948,DTL-002211,20250125,647,49,9,3,948,21,1,6999000,6999000.0,0.0,6999000.0,5039000.0,1960000.0
2212,TRX-00949,DTL-002212,20240515,721,67,7,2,949,21,3,3999000,11997000.0,0.0,11997000.0,8637000.0,3360000.0
2213,TRX-00950,DTL-002213,20240511,475,58,4,2,950,1,1,4999000,4999000.0,149970.0,4849030.0,3599000.0,1250030.0
2214,TRX-00950,DTL-002214,20240511,475,47,4,2,950,21,1,12499000,12499000.0,0.0,12499000.0,8999000.0,3500000.0
2215,TRX-00950,DTL-002215,20240511,475,17,4,2,950,21,2,22999000,45998000.0,0.0,45998000.0,33118000.0,12880000.0
2216,TRX-00951,DTL-002216,20250124,178,43,6,2,951,15,1,8999000,8999000.0,719920.0,8279080.0,6479000.0,1800080.0
2217,TRX-00952,DTL-002217,20241215,264,15,3,3,952,12,1,13599000,13599000.0,1359900.0,12239100.0,9791000.0,2448100.0
2218,TRX-00952,DTL-002218,20241215,264,10,3,3,952,1,3,12599000,37797000.0,1133910.0,36663090.0,27213000.0,9450090.0
2219,TRX-00952,DTL-002219,20241215,264,56,3,3,952,21,1,5799000,5799000.0,0.0,5799000.0,4175000.0,1624000.0
2220,TRX-00953,DTL-002220,20250518,454,75,24,2,953,21,3,4699000,14097000.0,0.0,14097000.0,10149000.0,3948000.0
2221,TRX-00953,DTL-002221,20250518,454,56,24,2,953,6,1,5799000,5799000.0,173970.0,5625030.0,4175000.0,1450030.0
2222,TRX-00954,DTL-002222,20240521,101,82,24,3,954,21,1,7499000,7499000.0,0.0,7499000.0,5399000.0,2100000.0
2223,TRX-00954,DTL-002223,20240521,101,84,24,3,954,21,1,1399000,1399000.0,0.0,1399000.0,1007000.0,392000.0
2224,TRX-00954,DTL-002224,20240521,101,100,24,3,954,21,1,1799000,1799000.0,0.0,1799000.0,1295000.0,504000.0
2225,TRX-00954,DTL-002225,20240521,101,4,24,3,954,21,2,16999000,33998000.0,0.0,33998000.0,24478000.0,9520000.0
2226,TRX-00955,DTL-002226,20240504,878,38,17,2,955,5,1,1599000,1599000.0,127920.0,1471080.0,1151000.0,320080.0
