detail_id,transaction_id,product_id,promotion_id,quantity,unit_price,discount_amount
DTL-002587,TRX-01114,PROD-0019,PROMO-NONE,1,14999000,0.0
DTL-002588,TRX-01114,PROD-0010,PROMO-NONE,1,12599000,0.0
DTL-002589,TRX-01114,PROD-0048,PROMO-013,2,16999000,3399800.0
DTL-002590,TRX-01114,PROD-0057,PROMO-NONE,1,5999000,0.0
DTL-002591,TRX-01115,PROD-0016,PROMO-NONE,1,14999000,0.0
DTL-002592,TRX-01115,PROD-0014,PROMO-NONE,2,9499000,0.0
DTL-002593,TRX-01116,PROD-0012,PROMO-NONE,1,11499000,0.0
DTL-002594,TRX-01116,PROD-0091,PROMO-NONE,1,699000,0.0
DTL-002595,TRX-01117,PROD-0040,PROMO-NONE,1,15999000,0.0
DTL-002596,TRX-01117,PROD-0033,PROMO-014,1,15999000,479970.0
DTL-002597,TRX-01118,PROD-0090,PROMO-016,1,699000,34950.0
DTL-002598,TRX-01118,PROD-0096,PROMO-006,1,1599000,47970.0
DTL-002599,TRX-01119,PROD-0048,PROMO-NONE,2,16999000,0.0
DTL-002600,TRX-01120,PROD-0030,PROMO-NONE,1,13499000,0.0
DTL-002601,TRX-01120,PROD-0085,PROMO-NONE,1,399000,0.0
DTL-002602,TRX-01121,PROD-0029,PROMO-001,2,17499000,1049940.0
DTL-002603,TRX-01121,PROD-0038,PROMO-NONE,1,1599000,0.0
DTL-002604,TRX-01121,PROD-0010,PROMO-NONE,1,12599000,0.0
DTL-002605,TRX-01122,PROD-0009,PROMO-020,1,12999000,649950.0
DTL-002606,TRX-01122,PROD-0065,PROMO-NONE,1,6299000,0.0
DTL-002607,TRX-01123,PROD-0011,PROMO-NONE,1,15999000,0.0
DTL-002608,TRX-01123,PROD-0057,PROMO-NONE,1,5999000,0.0
DTL-002609,TRX-01123,PROD-0086,PROMO-NONE,1,1199000,0.0
DTL-002610,TRX-01123,PROD-0091,PROMO-NONE,1,699000,0.0
DTL-002611,TRX-01124,PROD-0072,PROMO-NONE,1,6999000,0.0
DTL-002612,TRX-01124,PROD-0085,PROMO-NONE,1,399000,0.0
DTL-002613,TRX-01125,PROD-0061,PROMO-016,2,5599000,559900.0
DTL-002614,TRX-01126,PROD-0046,PROMO-NONE,1,2999000,0.0
DTL-002615,TRX-01126,PROD-0056,PROMO-014,1,5799000,173970.0
DTL-002616,TRX-01126,PROD-0079,PROMO-NONE,1,18999000,0.0
DTL-002617,TRX-01126,PROD-0100,PROMO-NONE,1,1799000,0.0
DTL-002618,TRX-01127,PROD-0013,PROMO-NONE,1,6499000,0.0
DTL-002619,TRX-01127,PROD-0065,PROMO-NONE,1,6299000,0.0
DTL-002620,TRX-01128,PROD-0060,PROMO-019,2,4999000,499900.0
DTL-002621,TRX-01128,PROD-0028,PROMO-NONE,1,20999000,0.0
DTL-002622,TRX-01129,PROD-0051,PROMO-004,2,6499000,1559760.0
DTL-002623,TRX-01130,PROD-0062,PROMO-NONE,1,5999000,0.0
DTL-002624,TRX-01130,PROD-0023,PROMO-NONE,2,499000,0.0
DTL-002625,TRX-01130,PROD-0071,PROMO-NONE,2,4999000,0.0
DTL-002626,TRX-01131,PROD-0052,PROMO-NONE,1,2099000,0.0
DTL-002627,TRX-01132,PROD-0053,PROMO-NONE,2,5099000,0.0
DTL-002628,TRX-01132,PROD-0023,PROMO-NONE,2,499000,0.0
DTL-002629,TRX-01133,PROD-0067,PROMO-NONE,1,3999000,0.0
DTL-002630,TRX-01133,PROD-0085,PROMO-NONE,1,399000,0.0
DTL-002631,TRX-01134,PROD-0030,PROMO-NONE,1,13499000,0.0
DTL-002632,TRX-01135,PROD-0023,PROMO-NONE,1,499000,0.0
DTL-002633,TRX-01135,PROD-0084,PROMO-NONE,1,1399000,0.0
DTL-002634,TRX-01135,PROD-0019,PROMO-015,1,14999000,1199920.0
DTL-002635,TRX-01136,PROD-0098,PROMO-NONE,3,1695000,0.0
DTL-002636,TRX-01137,PROD-0010,PROMO-017,1,12599000,1511880.0
DTL-002637,TRX-01137,PROD-0070,PROMO-011,1,6499000,519920.0
DTL-002638,TRX-01137,PROD-0029,PROMO-012,1,17499000,1749900.0
DTL-002639,TRX-01137,PROD-0055,PROMO-019,2,3299000,329900.0
DTL-002640,TRX-01138,PROD-0064,PROMO-NONE,1,7499000,0.0
DTL-002641,TRX-01138,PROD-0011,PROMO-015,1,15999000,1279920.0
DTL-002642,TRX-01138,PROD-0061,PROMO-001,1,5599000,167970.0
DTL-002643,TRX-01139,PROD-0064,PROMO-002,1,7499000,599920.0
DTL-002644,TRX-01139,PROD-0092,PROMO-002,1,649000,51920.0
DTL-002645,TRX-01140,PROD-0066,PROMO-NONE,1,5499000,0.0
DTL-002646,TRX-01140,PROD-0025,PROMO-011,1,24499000,1959920.0
DTL-002647,TRX-01141,PROD-0096,PROMO-NONE,1,1599000,0.0
DTL-002648,TRX-01142,PROD-0028,PROMO-NONE,1,20999000,0.0
DTL-002649,TRX-01142,PROD-0068,PROMO-NONE,3,3499000,0.0
DTL-002650,TRX-01142,PROD-0045,PROMO-NONE,1,3999000,0.0
DTL-002651,TRX-01142,PROD-0093,PROMO-NONE,1,699000,0.0
DTL-002652,TRX-01143,PROD-0091,PROMO-011,1,699000,55920.0
DTL-002653,TRX-01143,PROD-0092,PROMO-NONE,1,649000,0.0
DTL-002654,TRX-01144,PROD-0099,PROMO-NONE,1,3079000,0.0
DTL-002655,TRX-01144,PROD-0089,PROMO-NONE,1,779000,0.0
DTL-002656,TRX-01145,PROD-0070,PROMO-NONE,1,6499000,0.0
DTL-002657,TRX-01145,PROD-0065,PROMO-NONE,1,6299000,0.0
DTL-002658,TRX-01146,PROD-0043,PROMO-NONE,1,8999000,0.0
DTL-002659,TRX-01146,PROD-0041,PROMO-NONE,1,6499000,0.0
DTL-002660,TRX-01147,PROD-0018,PROMO-NONE,1,7999000,0.0
DTL-002661,TRX-01148,PROD-0051,PROMO-007,3,6499000,1949700.0
DTL-002662,TRX-01148,PROD-0028,PROMO-011,2,20999000,3359840.0
DTL-002663,TRX-01148,PROD-0098,PROMO-NONE,2,1695000,0.0
DTL-002664,TRX-01149,PROD-0092,PROMO-013,1,649000,64900.0
DTL-002665,TRX-01150,PROD-0041,PROMO-NONE,1,6499000,0.0
DTL-002666,TRX-01150,PROD-0086,PROMO-NONE,2,1199000,0.0
DTL-002667,TRX-01150,PROD-0011,PROMO-019,1,15999000,799950.0
DTL-002668,TRX-01151,PROD-0033,PROMO-NONE,1,15999000,0.0
DTL-002669,TRX-01152,PROD-0033,PROMO-NONE,1,15999000,0.0
DTL-002670,TRX-01153,PROD-0070,PROMO-NONE,1,6499000,0.0
DTL-002671,TRX-01153,PROD-0046,PROMO-NONE,1,2999000,0.0
DTL-002672,TRX-01153,PROD-0036,PROMO-NONE,1,3999000,0.0
DTL-002673,TRX-01154,PROD-0005,PROMO-NONE,1,13999000,0.0
DTL-002674,TRX-01154,PROD-0085,PROMO-NONE,1,399000,0.0
DTL-002675,TRX-01154,PROD-0075,PROMO-NONE,1,4699000,0.0
DTL-002676,TRX-01154,PROD-0067,PROMO-NONE,1,3999000,0.0
DTL-002677,TRX-01155,PROD-0064,PROMO-019,1,7499000,374950.0
DTL-002678,TRX-01155,PROD-0056,PROMO-NONE,1,5799000,0.0
DTL-002679,TRX-01155,PROD-0075,PROMO-NONE,1,4699000,0.0
DTL-002680,TRX-01156,PROD-0067,PROMO-NONE,1,3999000,0.0
DTL-002681,TRX-01156,PROD-0084,PROMO-NONE,1,1399000,0.0
DTL-002682,TRX-01156,PROD-0053,PROMO-NONE,2,5099000,0.0
DTL-002683,TRX-01156,PROD-0024,PROMO-004,1,399000,47880.0
DTL-002684,TRX-01157,PROD-0010,PROMO-009,1,12599000,377970.0
DTL-002685,TRX-01158,PROD-0007,PROMO-NONE,1,9999000,0.0
DTL-002686,TRX-01158,PROD-0057,PROMO-NONE,1,5999000,0.0
DTL-002687,TRX-01159,PROD-0004,PROMO-NONE,1,16999000,0.0
DTL-002688,TRX-01159,PROD-0014,PROMO-016,1,9499000,474950.0
DTL-002689,TRX-01160,PROD-0016,PROMO-NONE,1,14999000,0.0
DTL-002690,TRX-01160,PROD-0008,PROMO-NONE,1,10999000,0.0
DTL-002691,TRX-01160,PROD-0040,PROMO-NONE,1,15999000,0.0
DTL-002692,TRX-01160,PROD-0041,PROMO-NONE,1,6499000,0.0
DTL-002693,TRX-01161,PROD-0076,PROMO-NONE,1,2999000,0.0
DTL-002694,TRX-01161,PROD-0078,PROMO-019,2,21999000,2199900.0
DTL-002695,TRX-01162,PROD-0065,PROMO-014,1,6299000,188970.0
DTL-002696,TRX-01162,PROD-0017,PROMO-NONE,2,22999000,0.0
DTL-002697,TRX-01162,PROD-0046,PROMO-017,1,2999000,359880.0
DTL-002698,TRX-01162,PROD-0039,PROMO-NONE,1,13999000,0.0
DTL-002699,TRX-01163,PROD-0023,PROMO-NONE,2,499000,0.0
DTL-002700,TRX-01163,PROD-0032,PROMO-NONE,1,28499000,0.0
DTL-002701,TRX-01164,PROD-0047,PROMO-NONE,1,12499000,0.0
DTL-002702,TRX-01164,PROD-0060,PROMO-NONE,1,4999000,0.0
DTL-002703,TRX-01164,PROD-0054,PROMO-NONE,1,4499000,0.0
DTL-002704,TRX-01165,PROD-0018,PROMO-NONE,1,7999000,0.0
DTL-002705,TRX-01165,PROD-0010,PROMO-020,1,12599000,629950.0
DTL-002706,TRX-01165,PROD-0026,PROMO-017,1,19499000,2339880.0
DTL-002707,TRX-01166,PROD-0017,PROMO-013,1,22999000,2299900.0
DTL-002708,TRX-01166,PROD-0058,PROMO-NONE,1,4999000,0.0
DTL-002709,TRX-01166,PROD-0015,PROMO-018,1,13599000,2039850.0
DTL-002710,TRX-01167,PROD-0029,PROMO-NONE,1,17499000,0.0
DTL-002711,TRX-01167,PROD-0098,PROMO-NONE,1,1695000,0.0
DTL-002712,TRX-01168,PROD-0081,PROMO-NONE,1,7999000,0.0
DTL-002713,TRX-01168,PROD-0029,PROMO-005,1,17499000,1399920.0
DTL-002714,TRX-01168,PROD-0096,PROMO-NONE,1,1599000,0.0
DTL-002715,TRX-01169,PROD-0030,PROMO-019,1,13499000,674950.0
DTL-002716,TRX-01170,PROD-0013,PROMO-002,1,6499000,519920.0
DTL-002717,TRX-01171,PROD-0026,PROMO-012,1,19499000,1949900.0
DTL-002718,TRX-01171,PROD-0077,PROMO-011,1,1999000,159920.0
DTL-002719,TRX-01172,PROD-0020,PROMO-006,1,3999000,119970.0
DTL-002720,TRX-01172,PROD-0100,PROMO-NONE,1,1799000,0.0
DTL-002721,TRX-01173,PROD-0008,PROMO-NONE,1,10999000,0.0
DTL-002722,TRX-01173,PROD-0077,PROMO-015,1,1999000,159920.0
DTL-002723,TRX-01173,PROD-0047,PROMO-NONE,1,12499000,0.0
DTL-002724,TRX-01174,PROD-0061,PROMO-016,1,5599000,279950.0
DTL-002725,TRX-01174,PROD-0083,PROMO-NONE,1,7499000,0.0
DTL-002726,TRX-01175,PROD-0054,PROMO-NONE,1,4499000,0.0
DTL-002727,TRX-01176,PROD-0037,PROMO-NONE,1,2999000,0.0
DTL-002728,TRX-01176,PROD-0008,PROMO-009,1,10999000,329970.0
DTL-002729,TRX-01176,PROD-0095,PROMO-006,1,399000,11970.0
DTL-002730,TRX-01177,PROD-0083,PROMO-001,1,7499000,224970.0
DTL-002731,TRX-01177,PROD-0046,PROMO-NONE,1,2999000,0.0
DTL-002732,TRX-01178,PROD-0009,PROMO-NONE,1,12999000,0.0
DTL-002733,TRX-01178,PROD-0006,PROMO-002,1,12499000,999920.0
DTL-002734,TRX-01179,PROD-0069,PROMO-NONE,1,1599000,0.0
DTL-002735,TRX-01180,PROD-0036,PROMO-NONE,1,3999000,0.0
DTL-002736,TRX-01180,PROD-0017,PROMO-NONE,1,22999000,0.0
DTL-002737,TRX-01181,PROD-0092,PROMO-014,1,649000,19470.0
DTL-002738,TRX-01181,PROD-0037,PROMO-NONE,1,2999000,0.0
DTL-002739,TRX-01181,PROD-0029,PROMO-004,1,17499000,2099880.0
DTL-002740,TRX-01182,PROD-0083,PROMO-001,1,7499000,224970.0
DTL-002741,TRX-01183,PROD-0005,PROMO-NONE,1,13999000,0.0
DTL-002742,TRX-01184,PROD-0091,PROMO-NONE,1,699000,0.0
DTL-002743,TRX-01185,PROD-0088,PROMO-003,2,2799000,447840.0
DTL-002744,TRX-01185,PROD-0085,PROMO-NONE,2,399000,0.0
DTL-002745,TRX-01186,PROD-0020,PROMO-NONE,1,3999000,0.0
DTL-002746,TRX-01186,PROD-0048,PROMO-016,3,16999000,2549850.0
DTL-002747,TRX-01186,PROD-0069,PROMO-NONE,1,1599000,0.0
DTL-002748,TRX-01186,PROD-0084,PROMO-NONE,1,1399000,0.0
DTL-002749,TRX-01187,PROD-0081,PROMO-NONE,2,7999000,0.0
DTL-002750,TRX-01188,PROD-0082,PROMO-NONE,2,7499000,0.0
DTL-002751,TRX-01188,PROD-0041,PROMO-013,2,6499000,1299800.0
DTL-002752,TRX-01188,PROD-0031,PROMO-NONE,1,20999000,0.0
DTL-002753,TRX-01188,PROD-0023,PROMO-NONE,1,499000,0.0
DTL-002754,TRX-01189,PROD-0040,PROMO-NONE,1,15999000,0.0
DTL-002755,TRX-01190,PROD-0095,PROMO-NONE,1,399000,0.0
DTL-002756,TRX-01190,PROD-0082,PROMO-NONE,2,7499000,0.0
DTL-002757,TRX-01191,PROD-0099,PROMO-NONE,2,3079000,0.0
DTL-002758,TRX-01191,PROD-0009,PROMO-NONE,1,12999000,0.0
DTL-002759,TRX-01192,PROD-0016,PROMO-NONE,1,14999000,0.0
DTL-002760,TRX-01192,PROD-0083,PROMO-006,1,7499000,224970.0
DTL-002761,TRX-01193,PROD-0022,PROMO-NONE,1,499000,0.0
DTL-002762,TRX-01193,PROD-0090,PROMO-007,2,699000,139800.0
DTL-002763,TRX-01194,PROD-0089,PROMO-012,2,779000,155800.0
DTL-002764,TRX-01194,PROD-0065,PROMO-NONE,1,6299000,0.0
DTL-002765,TRX-01195,PROD-0006,PROMO-NONE,1,12499000,0.0
DTL-002766,TRX-01195,PROD-0068,PROMO-NONE,1,3499000,0.0
DTL-002767,TRX-01196,PROD-0018,PROMO-012,1,7999000,799900.0
DTL-002768,TRX-01197,PROD-0021,PROMO-NONE,1,2499000,0.0
DTL-002769,TRX-01197,PROD-0061,PROMO-012,2,5599000,1119800.0
DTL-002770,TRX-01198,PROD-0015,PROMO-010,2,13599000,1359900.0
DTL-002771,TRX-01199,PROD-0015,PROMO-NONE,1,13599000,0.0
DTL-002772,TRX-01199,PROD-0018,PROMO-004,3,7999000,2879640.0
DTL-002773,TRX-01199,PROD-0087,PROMO-NONE,3,1199000,0.0
DTL-002774,TRX-01199,PROD-0045,PROMO-NONE,1,3999000,0.0
DTL-002775,TRX-01200,PROD-0087,PROMO-NONE,1,1199000,0.0
DTL-002776,TRX-01200,PROD-0042,PROMO-020,2,3499000,349900.0
DTL-002777,TRX-01201,PROD-0080,PROMO-NONE,1,10999000,0.0
DTL-002778,TRX-01202,PROD-0034,PROMO-NONE,1,5999000,0.0
DTL-002779,TRX-01203,PROD-0085,PROMO-NONE,1,399000,0.0
DTL-002780,TRX-01203,PROD-0065,PROMO-NONE,1,6299000,0.0
DTL-002781,TRX-01204,PROD-0072,PROMO-NONE,1,6999000,0.0
DTL-002782,TRX-01205,PROD-0073,PROMO-NONE,1,4299000,0.0
DTL-002783,TRX-01205,PROD-0067,PROMO-NONE,1,3999000,0.0
DTL-002784,TRX-01205,PROD-0002,PROMO-NONE,2,23499000,0.0
DTL-002785,TRX-01206,PROD-0058,PROMO-NONE,1,4999000,0.0
DTL-002786,TRX-01207,PROD-0100,PROMO-NONE,2,1799000,0.0
DTL-002787,TRX-01208,PROD-0086,PROMO-NONE,1,1199000,0.0
DTL-002788,TRX-01208,PROD-0029,PROMO-NONE,2,17499000,0.0
DTL-002789,TRX-01208,PROD-0024,PROMO-NONE,1,399000,0.0
DTL-002790,TRX-01209,PROD-0022,PROMO-NONE,2,499000,0.0
DTL-002791,TRX-01209,PROD-0085,PROMO-NONE,1,399000,0.0
DTL-002792,TRX-01209,PROD-0074,PROMO-NONE,1,5999000,0.0
DTL-002793,TRX-01209,PROD-0051,PROMO-NONE,1,6499000,0.0
DTL-002794,TRX-01210,PROD-0054,PROMO-018,1,4499000,674850.0
DTL-002795,TRX-01210,PROD-0011,PROMO-NONE,1,15999000,0.0
DTL-002796,TRX-01211,PROD-0058,PROMO-NONE,1,4999000,0.0
DTL-002797,TRX-01211,PROD-0057,PROMO-NONE,1,5999000,0.0
DTL-002798,TRX-01212,PROD-0013,PROMO-NONE,1,6499000,0.0
DTL-002799,TRX-01212,PROD-0045,PROMO-NONE,1,3999000,0.0
DTL-002800,TRX-01213,PROD-0091,PROMO-NONE,1,699000,0.0
DTL-002801,TRX-01214,PROD-0033,PROMO-NONE,1,15999000,0.0
DTL-002802,TRX-01215,PROD-0027,PROMO-NONE,1,16499000,0.0
DTL-002803,TRX-01215,PROD-0065,PROMO-015,2,6299000,1007840.0
DTL-002804,TRX-01215,PROD-0035,PROMO-NONE,1,4999000,0.0
DTL-002805,TRX-01216,PROD-0050,PROMO-NONE,2,8499000,0.0
DTL-002806,TRX-01216,PROD-0072,PROMO-NONE,1,6999000,0.0
DTL-002807,TRX-01216,PROD-0023,PROMO-015,1,499000,39920.0
DTL-002808,TRX-01217,PROD-0087,PROMO-NONE,1,1199000,0.0
DTL-002809,TRX-01217,PROD-0070,PROMO-013,2,6499000,1299800.0
DTL-002810,TRX-01218,PROD-0021,PROMO-019,1,2499000,124950.0
DTL-002811,TRX-01218,PROD-0063,PROMO-NONE,1,6999000,0.0
DTL-002812,TRX-01219,PROD-0070,PROMO-013,1,6499000,649900.0
DTL-002813,TRX-01219,PROD-0037,PROMO-NONE,3,2999000,0.0
DTL-002814,TRX-01220,PROD-0062,PROMO-NONE,1,5999000,0.0
DTL-002815,TRX-01220,PROD-0023,PROMO-NONE,1,499000,0.0
DTL-002816,TRX-01221,PROD-0056,PROMO-NONE,1,5799000,0.0
DTL-002817,TRX-01221,PROD-0045,PROMO-017,1,3999000,479880.0
DTL-002818,TRX-01221,PROD-0003,PROMO-NONE,1,18499000,0.0
DTL-002819,TRX-01222,PROD-0053,PROMO-NONE,1,5099000,0.0
DTL-002820,TRX-01222,PROD-0080,PROMO-NONE,1,10999000,0.0
DTL-002821,TRX-01222,PROD-0095,PROMO-NONE,1,399000,0.0
DTL-002822,TRX-01223,PROD-0019,PROMO-007,1,14999000,1499900.0
DTL-002823,TRX-01224,PROD-0063,PROMO-006,1,6999000,209970.0
DTL-002824,TRX-01224,PROD-0068,PROMO-NONE,1,3499000,0.0
DTL-002825,TRX-01224,PROD-0053,PROMO-NONE,1,5099000,0.0
DTL-002826,TRX-01225,PROD-0010,PROMO-003,1,12599000,1007920.0
DTL-002827,TRX-01225,PROD-0022,PROMO-NONE,1,499000,0.0
DTL-002828,TRX-01225,PROD-0042,PROMO-NONE,1,3499000,0.0
DTL-002829,TRX-01226,PROD-0046,PROMO-NONE,2,2999000,0.0
DTL-002830,TRX-01226,PROD-0048,PROMO-NONE,1,16999000,0.0
DTL-002831,TRX-01227,PROD-0089,PROMO-NONE,1,779000,0.0
DTL-002832,TRX-01227,PROD-0062,PROMO-NONE,1,5999000,0.0
DTL-002833,TRX-01228,PROD-0027,PROMO-NONE,1,16499000,0.0
DTL-002834,TRX-01228,PROD-0077,PROMO-NONE,1,1999000,0.0
DTL-002835,TRX-01228,PROD-0045,PROMO-NONE,2,3999000,0.0
DTL-002836,TRX-01229,PROD-0042,PROMO-NONE,1,3499000,0.0
DTL-002837,TRX-01229,PROD-0008,PROMO-NONE,2,10999000,0.0
DTL-002838,TRX-01229,PROD-0094,PROMO-NONE,1,2999000,0.0
DTL-002839,TRX-01230,PROD-0067,PROMO-NONE,1,3999000,0.0
DTL-002840,TRX-01230,PROD-0068,PROMO-NONE,2,3499000,0.0
DTL-002841,TRX-01231,PROD-0006,PROMO-NONE,1,12499000,0.0
DTL-002842,TRX-01231,PROD-0010,PROMO-010,1,12599000,629950.0
DTL-002843,TRX-01232,PROD-0068,PROMO-NONE,1,3499000,0.0
DTL-002844,TRX-01232,PROD-0024,PROMO-018,1,399000,59850.0
DTL-002845,TRX-01233,PROD-0099,PROMO-002,1,3079000,246320.0
DTL-002846,TRX-01234,PROD-0026,PROMO-NONE,1,19499000,0.0
DTL-002847,TRX-01234,PROD-0049,PROMO-NONE,1,6999000,0.0
DTL-002848,TRX-01235,PROD-0055,PROMO-NONE,2,3299000,0.0
DTL-002849,TRX-01235,PROD-0039,PROMO-017,1,13999000,1679880.0
DTL-002850,TRX-01235,PROD-0066,PROMO-NONE,1,5499000,0.0
DTL-002851,TRX-01236,PROD-0001,PROMO-NONE,1,20499000,0.0
DTL-002852,TRX-01236,PROD-0062,PROMO-NONE,1,5999000,0.0
DTL-002853,TRX-01236,PROD-0068,PROMO-015,1,3499000,279920.0
DTL-002854,TRX-01236,PROD-0080,PROMO-NONE,3,10999000,0.0
DTL-002855,TRX-01237,PROD-0062,PROMO-015,1,5999000,479920.0
DTL-002856,TRX-01237,PROD-0028,PROMO-NONE,2,20999000,0.0
DTL-002857,TRX-01237,PROD-0096,PROMO-NONE,1,1599000,0.0
DTL-002858,TRX-01238,PROD-0033,PROMO-NONE,2,15999000,0.0
DTL-002859,TRX-01238,PROD-0047,PROMO-NONE,1,12499000,0.0
DTL-002860,TRX-01238,PROD-0042,PROMO-013,1,3499000,349900.0
DTL-002861,TRX-01239,PROD-0035,PROMO-NONE,1,4999000,0.0
DTL-002862,TRX-01239,PROD-0051,PROMO-NONE,1,6499000,0.0
DTL-002863,TRX-01240,PROD-0017,PROMO-NONE,1,22999000,0.0
DTL-002864,TRX-01240,PROD-0091,PROMO-NONE,1,699000,0.0
DTL-002865,TRX-01241,PROD-0065,PROMO-003,1,6299000,503920.0
DTL-002866,TRX-01241,PROD-0087,PROMO-NONE,1,1199000,0.0
DTL-002867,TRX-01242,PROD-0016,PROMO-NONE,2,14999000,0.0
DTL-002868,TRX-01242,PROD-0098,PROMO-NONE,1,1695000,0.0
DTL-002869,TRX-01243,PROD-0026,PROMO-007,2,19499000,3899800.0
DTL-002870,TRX-01244,PROD-0100,PROMO-NONE,1,1799000,0.0
DTL-002871,TRX-01244,PROD-0023,PROMO-NONE,1,499000,0.0
DTL-002872,TRX-01244,PROD-0019,PROMO-019,1,14999000,749950.0
DTL-002873,TRX-01244,PROD-0005,PROMO-004,1,13999000,1679880.0
DTL-002874,TRX-01245,PROD-0013,PROMO-NONE,2,6499000,0.0
DTL-002875,TRX-01246,PROD-0095,PROMO-NONE,1,399000,0.0
DTL-002876,TRX-01246,PROD-0048,PROMO-009,1,16999000,509970.0
DTL-002877,TRX-01246,PROD-0096,PROMO-NONE,1,1599000,0.0
DTL-002878,TRX-01246,PROD-0057,PROMO-NONE,1,5999000,0.0
DTL-002879,TRX-01247,PROD-0046,PROMO-NONE,2,2999000,0.0
DTL-002880,TRX-01247,PROD-0038,PROMO-013,1,1599000,159900.0
DTL-002881,TRX-01247,PROD-0045,PROMO-NONE,2,3999000,0.0
DTL-002882,TRX-01248,PROD-0082,PROMO-NONE,2,7499000,0.0
DTL-002883,TRX-01248,PROD-0021,PROMO-NONE,1,2499000,0.0
DTL-002884,TRX-01248,PROD-0073,PROMO-NONE,1,4299000,0.0
DTL-002885,TRX-01248,PROD-0048,PROMO-NONE,1,16999000,0.0
DTL-002886,TRX-01249,PROD-0048,PROMO-NONE,2,16999000,0.0
DTL-002887,TRX-01249,PROD-0050,PROMO-006,1,8499000,254970.0
DTL-002888,TRX-01250,PROD-0065,PROMO-NONE,1,6299000,0.0
DTL-002889,TRX-01250,PROD-0007,PROMO-013,2,9999000,1999800.0
DTL-002890,TRX-01251,PROD-0044,PROMO-003,1,4499000,359920.0
DTL-002891,TRX-01251,PROD-0050,PROMO-020,1,8499000,424950.0
DTL-002892,TRX-01252,PROD-0026,PROMO-005,2,19499000,3119840.0
DTL-002893,TRX-01252,PROD-0024,PROMO-NONE,1,399000,0.0
DTL-002894,TRX-01252,PROD-0063,PROMO-NONE,1,6999000,0.0
DTL-002895,TRX-01253,PROD-0082,PROMO-NONE,1,7499000,0.0
DTL-002896,TRX-01253,PROD-0073,PROMO-NONE,1,4299000,0.0
DTL-002897,TRX-01253,PROD-0018,PROMO-018,1,7999000,1199850.0
DTL-002898,TRX-01254,PROD-0065,PROMO-NONE,1,6299000,0.0
DTL-002899,TRX-01255,PROD-0100,PROMO-NONE,2,1799000,0.0
DTL-002900,TRX-01255,PROD-0053,PROMO-NONE,1,5099000,0.0
DTL-002901,TRX-01256,PROD-0073,PROMO-010,2,4299000,429900.0
DTL-002902,TRX-01256,PROD-0070,PROMO-NONE,2,6499000,0.0
DTL-002903,TRX-01256,PROD-0048,PROMO-NONE,1,16999000,0.0
DTL-002904,TRX-01256,PROD-0041,PROMO-NONE,1,6499000,0.0
DTL-002905,TRX-01257,PROD-0063,PROMO-019,1,6999000,349950.0
DTL-002906,TRX-01257,PROD-0054,PROMO-011,1,4499000,359920.0
DTL-002907,TRX-01257,PROD-0062,PROMO-NONE,1,5999000,0.0
DTL-002908,TRX-01258,PROD-0010,PROMO-NONE,1,12599000,0.0
DTL-002909,TRX-01258,PROD-0005,PROMO-012,1,13999000,1399900.0
DTL-002910,TRX-01258,PROD-0018,PROMO-NONE,2,7999000,0.0
DTL-002911,TRX-01259,PROD-0051,PROMO-NONE,3,6499000,0.0
DTL-002912,TRX-01259,PROD-0055,PROMO-NONE,1,3299000,0.0
DTL-002913,TRX-01259,PROD-0085,PROMO-NONE,1,399000,0.0
DTL-002914,TRX-01259,PROD-0019,PROMO-NONE,1,14999000,0.0
DTL-002915,TRX-01260,PROD-0031,PROMO-NONE,3,20999000,0.0
DTL-002916,TRX-01260,PROD-0009,PROMO-012,1,12999000,1299900.0
DTL-002917,TRX-01261,PROD-0058,PROMO-004,3,4999000,1799640.0
DTL-002918,TRX-01261,PROD-0019,PROMO-006,1,14999000,449970.0
DTL-002919,TRX-01261,PROD-0044,PROMO-NONE,1,4499000,0.0
DTL-002920,TRX-01262,PROD-0010,PROMO-NONE,1,12599000,0.0
DTL-002921,TRX-01262,PROD-0089,PROMO-NONE,1,779000,0.0
DTL-002922,TRX-01263,PROD-0015,PROMO-NONE,3,13599000,0.0
DTL-002923,TRX-01264,PROD-0031,PROMO-NONE,1,20999000,0.0
DTL-002924,TRX-01264,PROD-0028,PROMO-020,2,20999000,2099900.0
DTL-002925,TRX-01264,PROD-0013,PROMO-NONE,2,6499000,0.0
DTL-002926,TRX-01264,PROD-0001,PROMO-NONE,2,20499000,0.0
DTL-002927,TRX-01265,PROD-0079,PROMO-NONE,1,18999000,0.0
DTL-002928,TRX-01265,PROD-0009,PROMO-003,1,12999000,1039920.0
DTL-002929,TRX-01266,PROD-0010,PROMO-NONE,1,12599000,0.0
DTL-002930,TRX-01267,PROD-0067,PROMO-010,1,3999000,199950.0
DTL-002931,TRX-01267,PROD-0068,PROMO-NONE,1,3499000,0.0
DTL-002932,TRX-01267,PROD-0044,PROMO-NONE,3,4499000,0.0
DTL-002933,TRX-01268,PROD-0001,PROMO-005,1,20499000,1639920.0
DTL-002934,TRX-01268,PROD-0020,PROMO-010,1,3999000,199950.0
DTL-002935,TRX-01268,PROD-0090,PROMO-NONE,1,699000,0.0
DTL-002936,TRX-01269,PROD-0086,PROMO-NONE,1,1199000,0.0
DTL-002937,TRX-01269,PROD-0098,PROMO-012,1,1695000,169500.0
